idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq221,bq222,bq223,bq231,bq232,bq233,bq234,bq235,bq241,bq242,bq243,bq244,bq245,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq34,bq35,bq36,bq37,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode,text_response,major
16469,5,2,5,5,5,5,4,3,4,1,1,1,1,5,1,1,3,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,4,4,1,5,4,1,2,3,3,4,2,1,2,5,1,1,2,1,1,1,1,1,1,1,1,4,4,1,5,2,4,8,2,6,2.0,2,0.0,3,4,4,5,4,4,4,4,4.0,4,4,4,4,1,1,1,1,1,1,1,3,75.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,4.0,1.0,33.0,4.0,1.0,2,0,2,40.0,3000,2000,0,28202,무용 소프트 개발 인력 감축 컴퓨터 일반비서 도로화물운송업 없음,행정학
16470,5,1,5,4,4,5,4,5,2,4,3,3,5,5,1,1,4,5,2,1,1,1,1,1,1,1,1,1,5,1,1,1,3,5,1,5,5,5,2,4,4,5,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,4,15,2,6,2.0,1,4.0,7,5,4,4,3,4,3,4,2.0,2,4,4,4,2,1,3,2,1,2,1,2,90.0,0,0,3.0,1,0,0,0.0,0,1,0,0,0,0,1,2,2.0,0,1.0,2,2.0,0,2.0,0,2,2.0,4.0,2.0,31.0,2.0,1.0,1,0,1,40.0,2900,1500,0,25401,업무매뉴얼숙지 공공기관 직원 한글,0
16471,4,4,5,5,5,4,2,2,4,1,2,3,2,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,4,4,1,3,3,3,4,3,1,1,5,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,4,4,3,1,4,1.0,2,0.0,7,4,4,4,4,4,5,4,4.0,4,5,4,4,1,1,1,2,1,1,2,4,90.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,3.0,1.0,45.0,4.0,1.0,1,0,1,40.0,2800,1700,0,28301,정보관리사생산1 2급 컴퓨터활용능력2급 직업 만족도 희망 엑셀 전산시스템 없음 없음 없음,산업경영과
16472,5,1,1,1,1,2,3,1,2,1,2,2,1,5,1,2,3,5,5,1,5,1,4,1,1,5,5,5,1,4,3,3,3,5,5,3,2,2,1,3,3,3,1,2,3,3,1,1,4,1,1,1,1,1,1,1,1,3,3,1,2,1,2,3,1,3,2.0,1,1.0,7,2,2,2,1,3,3,2,2.0,1,2,3,2,1,1,1,1,1,1,2,4,90.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,1.0,33.0,2.0,1.0,1,0,1,48.0,2700,2500,0,823101,안전교육 근로자 프레스 금형가공원,기계자동차
16473,4,3,3,3,3,3,3,3,3,2,2,2,2,5,1,1,3,2,2,1,1,1,1,1,1,1,2,2,1,4,3,3,4,4,5,2,3,3,2,3,4,4,2,2,2,3,1,1,2,1,1,1,1,1,1,1,1,3,3,1,3,2,3,3,1,2,2.0,2,0.0,4,3,4,1,1,4,2,1,3.0,3,3,3,4,1,2,1,1,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,1,3.0,4.0,1.0,46.0,3.0,1.0,1,0,1,48.0,4000,3800,0,811901,자동화 작업 필요 설치도구 자영업,전자
16474,5,3,4,5,5,4,5,4,4,3,3,2,3,4,4,3,3,3,2,2,1,2,1,1,1,1,1,1,4,2,2,2,2,4,1,5,4,3,4,2,4,4,4,3,3,3,1,1,2,3,1,3,1,1,1,1,1,4,4,4,3,4,4,10,1,2,1.0,2,0.0,5,4,5,5,5,5,5,4,4.0,4,5,5,4,1,1,1,2,1,1,1,4,80.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,2.0,1.0,40.0,4.0,1.0,1,0,1,40.0,4050,2900,0,134401,정보처리기능사 고속 인터넷 사용 이용자 수가 증가 기업체 홈페이지 소프트웨어 증가 생각 웹에디터 그랙픽소프트웨어 컴퓨터 수첩 필기도구,컴퓨터공학
16475,4,3,5,5,5,5,3,4,3,2,2,2,2,5,3,2,3,2,2,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,1,2,4,4,3,3,3,3,3,3,1,5,1,2,1,3,3,1,1,1,1,1,1,3,2,1,1,4,4,13,1,2,1.0,1,3.0,3,5,4,4,4,5,5,4,4.0,4,4,3,4,3,2,3,2,2,1,3,1,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,4.0,1.0,25.0,4.0,1.0,2,0,1,40.0,3500,3300,0,23301,관세사 통관 법적지식 자동화 인력 직업 때문 그대로 엔컴 없음 없음 없음,국제통상학
16476,4,2,3,2,2,3,4,3,3,2,3,3,3,2,5,5,3,5,5,3,3,3,5,2,4,5,5,4,2,4,2,3,3,5,5,3,3,3,1,1,4,5,2,2,4,4,2,1,3,1,1,1,1,1,1,1,1,4,2,1,2,2,1,6,1,2,1.0,2,0.0,5,3,2,1,1,4,4,2,3.0,2,2,3,2,1,1,1,2,1,1,1,5,90.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,2.0,1.0,36.0,3.0,1.0,1,0,1,48.0,3600,2700,0,701301,철근기능사 경기 도면 용접공구 절단공구,건축
16477,4,3,4,1,2,4,4,1,4,1,1,3,2,1,4,1,2,2,4,4,1,4,1,1,1,1,1,1,1,1,4,5,4,4,4,4,1,1,4,1,3,4,3,4,1,1,2,1,4,1,1,1,1,1,1,1,1,3,2,1,1,2,3,1,4,1,2.0,1,1.0,7,1,1,1,2,2,2,2,3.0,3,3,0,3,3,2,4,1,3,2,1,5,0.0,0,0,3.0,0,0,0,0.0,5,0,0,0,0,5,2,0,2.0,0,2.0,0,2.0,0,2.0,0,2,1.0,3.0,2.0,67.0,1.0,2.0,0,6,0,40.0,0,0,1200,904201,해녀 물질에 필요한 물속 숨쉬기 운동 도구사용 고령화 빗창 태왁 농업,0
16478,5,2,5,3,3,5,4,4,4,5,3,4,3,5,3,2,3,4,4,4,2,3,2,1,1,1,1,3,2,1,4,5,2,2,4,4,4,3,3,3,3,3,4,3,3,4,1,1,5,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,1,3,2.0,2,0.0,3,2,3,2,2,3,3,3,3.0,3,2,3,3,1,1,1,1,1,1,1,4,95.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,3.0,1.0,47.0,2.0,1.0,1,0,1,40.0,3800,1800,0,873401,자동화 없음 없음 없음 없음,문
16479,5,1,2,1,1,4,3,4,4,1,3,2,2,5,1,1,4,1,1,1,1,2,1,4,1,1,1,1,2,2,2,1,2,3,5,3,2,2,1,1,2,2,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,5,2,4,17,1,2,1.0,1,1.0,6,2,4,2,3,3,3,2,3.0,3,4,4,3,2,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,3.0,2.0,61.0,1.0,1.0,1,0,1,50.0,2000,1900,0,550101,요양보호사 자격증 학대교육 성교육 시설 간병인 필요 없음 자영업 식당 없음 없음,0
16480,4,2,5,3,3,3,3,1,2,2,2,3,1,5,1,1,3,1,1,1,5,1,1,5,1,5,1,1,2,4,2,1,2,4,5,2,2,1,2,2,3,2,2,2,4,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,13,3,5,2.0,1,4.0,6,5,4,4,4,4,4,4,3.0,2,2,3,3,1,1,1,2,1,1,1,3,100.0,1,2,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,2.0,37.0,4.0,1.0,1,0,1,56.0,5000,1200,0,156101,일본어 시험관련 교육 회사 점점 기계화 사람 검사메뉴얼 없음 없음 없음,섬유공학
16481,4,1,4,1,2,4,5,4,4,4,4,3,2,1,4,4,4,4,3,3,3,3,2,1,2,4,3,3,1,4,3,5,4,5,5,5,4,4,5,2,4,5,4,4,4,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,4,1,2.0,2,0.0,6,2,3,3,2,2,3,2,3.0,0,0,3,3,3,2,4,1,3,3,3,4,0.0,0,2,0.0,0,0,0,4.0,0,0,0,0,4,0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,3.0,1.0,48.0,2.0,2.0,0,5,0,55.0,0,0,4000,904101,시작 사람 현재 사자 고령자 바구니 그물채 부포 용접공,배관
16482,5,2,5,4,1,4,4,4,5,3,3,2,2,4,4,1,3,3,2,1,1,1,1,1,1,1,1,1,4,2,2,5,1,2,1,2,4,3,3,3,3,4,4,4,1,1,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,3,3,18,6,1,2.0,1,4.0,6,2,4,4,3,4,4,3,3.0,3,3,3,3,3,1,4,1,3,3,1,3,50.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,1,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,3.0,1.0,51.0,4.0,1.0,3,0,1,52.0,3600,2400,0,414502,미디활용능력_레코딩 지식 유지 미디 학원마케팅,전자공학과
16483,5,4,5,5,5,5,5,5,5,5,5,4,2,5,5,3,5,5,2,3,3,1,2,2,1,2,1,1,5,2,1,1,1,2,1,1,1,1,4,3,3,4,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,1,5,2,5,17,1,1,1.0,1,1.0,1,4,4,4,4,4,4,2,2.0,3,3,3,3,1,1,1,2,1,1,3,3,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,1,2,1.0,2.0,2.0,32.0,3.0,2.0,0,5,0,40.0,0,0,2000,231101,사회복지사2급 성가족폭력상담사 시스템교육 관심 컴퓨터 오피스 야간보호교사 사회복지사 인공지능관리직업,사회복지학
16484,5,1,5,3,1,4,4,4,4,3,4,2,2,4,3,2,3,5,3,2,2,3,3,3,2,4,4,3,2,4,2,3,2,2,2,4,4,4,3,2,4,4,3,3,2,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,2,2,4,1,6,1.0,2,0.0,3,2,4,3,3,3,3,4,4.0,3,4,3,4,1,1,1,2,1,1,1,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,3.0,1.0,48.0,4.0,1.0,1,0,1,48.0,6000,2800,0,834001,사용시설안전관리자 에너지관리기능사 공장냉동관리 자동화 부분 한계 전기드릴,전자공학
16485,2,1,1,1,1,3,3,3,3,1,3,1,1,1,5,3,4,1,3,4,4,4,1,2,1,1,1,1,1,5,2,2,4,4,3,3,2,2,2,3,2,3,2,1,2,1,2,1,5,1,1,1,1,1,1,1,1,4,4,1,4,1,2,1,4,1,2.0,2,0.0,7,1,4,3,3,4,3,3,3.0,0,0,3,3,3,2,4,1,3,3,3,4,0.0,0,2,0.0,0,0,0,0.0,5,0,0,0,0,5,1,1,2.0,0,2.0,0,2.0,0,2.0,0,2,1.0,2.0,2.0,56.0,2.0,2.0,0,5,0,50.0,0,0,3700,902201,수입 개방 소득 감소 소독기 경운기 배합기 용접공,여상
16486,4,1,5,1,2,4,4,4,3,1,3,3,3,4,5,1,4,3,2,1,1,2,1,1,1,1,1,1,2,4,1,1,3,5,1,2,2,2,2,2,4,3,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,1,2,3,3,7,4,1,2.0,2,0.0,7,2,3,3,2,3,3,3,3.0,3,3,3,3,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,1.0,45.0,2.0,1.0,1,0,1,40.0,3800,2200,0,832101,기계화 각종도구,전기
16487,4,3,4,5,5,3,4,3,3,1,2,3,2,5,3,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,5,1,2,1,2,3,3,4,3,3,2,4,2,2,2,1,1,3,1,1,2,1,1,1,1,1,3,4,2,3,3,3,13,2,4,2.0,1,1.0,6,7,3,4,3,4,4,4,3.0,3,4,4,4,3,1,1,2,1,1,1,2,100.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,3,0,3.0,0,3.0,0,3.0,0,3.0,0,2,2.0,3.0,2.0,59.0,6.0,1.0,3,0,1,40.0,8000,4000,0,121103,빅데이터 자료 수집과 분석 민간 비중 박사 아래한글 msoffice spss 없음 일인 연구소 연구원 데이터 사이언티스트,사회학
16488,3,1,3,2,2,4,3,5,5,1,1,2,2,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,3,1,3,2,2,5,3,5,3,4,3,1,1,1,1,2,1,2,2,2,1,1,1,1,2,3,2,4,4,3,16,5,2,2.0,2,0.0,7,5,4,3,4,4,5,4,3.0,4,4,4,4,3,1,4,1,1,1,3,2,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,2.0,29.0,4.0,1.0,1,0,1,30.0,2800,2500,0,214102,정부 교육 정책 사교육 감소 방과후 프로그램 증가 에듀그램 없음 공부방 운영 없음,교육학
16489,5,4,5,4,3,5,3,4,4,3,3,3,3,5,4,1,3,1,2,1,2,2,1,3,1,1,1,1,2,3,2,2,2,2,2,4,3,3,2,1,3,2,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,3,3,3,2,17,2,2,1.0,1,2.0,2,3,3,2,3,3,3,2,2.0,3,3,3,3,1,1,2,2,1,1,2,4,80.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,4.0,3.0,2.0,56.0,2.0,1.0,2,0,2,40.0,2300,1800,0,550102,요양보호사 환자 돌봄 기쵸교육 평균연령 증가 복지사 문구 색종이 회사원,0
16490,5,2,5,5,5,5,3,3,3,3,2,2,2,5,3,3,3,2,2,1,2,2,1,1,1,1,1,1,4,2,2,5,2,5,1,3,5,4,3,2,3,5,3,3,1,4,1,1,3,1,1,1,1,1,1,1,1,3,3,2,5,3,2,16,2,2,2.0,1,2.0,6,5,4,4,4,4,4,3,3.0,2,4,4,4,1,1,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,2.0,0,1.0,2,2.0,0,2.0,0,2,2.0,4.0,1.0,39.0,4.0,1.0,1,0,1,40.0,4000,2000,0,13601,관련된 업무의 분야가 다양합니다 _회계 재무 법률 인사 노무 급여관리 공유재산관리 안전관리 등의 다양한 교육 훈련이 필요합니다 출산 저하 수요 감소 주무관 워드프로세서 한글 회사원 전문강사 진로상담,컴퓨터공학과
16491,3,1,4,1,1,3,4,1,2,2,2,3,2,5,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,5,4,1,2,2,3,1,2,3,4,2,2,2,3,1,1,3,1,1,1,1,1,1,1,1,5,4,2,3,2,2,3,1,3,2.0,2,0.0,7,1,3,3,3,2,2,2,2.0,2,3,4,3,1,1,1,1,1,1,1,5,85.0,1,0,0.0,0,0,0,4.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,3.0,0,2,3.0,2.0,2.0,45.0,2.0,1.0,1,0,1,40.0,3000,2400,0,873301,식품 관련 제조업 인력 성형기 저울 음료기계조작원,여상
16492,5,4,5,5,5,5,4,2,4,3,3,1,1,5,1,1,3,2,1,1,2,1,1,5,1,1,1,1,5,1,1,1,1,5,1,3,4,5,4,3,5,5,4,2,3,4,1,1,4,1,3,1,1,1,1,1,1,5,5,1,3,4,4,13,5,6,2.0,2,0.0,4,5,4,2,2,4,4,2,3.0,3,3,3,3,1,1,1,1,1,1,2,3,90.0,1,0,0.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,4.0,3.0,1.0,32.0,5.0,1.0,3,0,2,40.0,4800,1800,0,122101,의료 산업 발달 인력 수요 실험도구 없음 없음 모름,의학과
16493,5,1,4,1,1,2,2,3,1,1,1,1,1,5,4,4,4,4,4,1,5,4,4,1,1,4,3,3,2,4,2,4,4,4,4,3,2,2,1,2,2,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,4,3,4,2,3,1,2,2.0,2,0.0,7,3,3,3,3,3,3,3,2.0,2,3,3,3,1,1,1,1,1,1,1,4,100.0,1,0,0.0,0,0,0,4.0,0,0,0,0,0,5,1,1,1.0,2,1.0,2,1.0,2,1.0,2,2,3.0,3.0,1.0,58.0,2.0,1.0,1,0,1,48.0,2800,2300,0,826201,인기 직업 전망 직종 토련기 물레,공고
16494,5,4,5,4,3,4,4,4,4,1,2,3,3,4,4,1,3,2,3,1,1,1,3,1,4,1,1,4,3,4,1,2,2,5,5,4,3,1,3,2,3,1,2,4,1,4,1,1,4,1,1,1,1,1,1,1,1,3,3,4,3,3,2,3,1,1,2.0,1,3.0,7,2,3,3,2,3,3,2,2.0,3,3,3,3,1,1,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,43.0,3.0,1.0,1,0,1,40.0,3000,2500,0,885201,간판제작 업무 주문 사다리공구 컴퓨터 자동차영업 없음 없음,사회복지
16495,3,1,1,1,1,2,3,1,1,1,1,2,3,5,1,1,4,5,5,1,5,1,5,1,1,4,4,2,1,5,1,4,1,5,5,2,2,3,1,2,3,4,1,1,3,2,1,1,4,1,1,1,1,1,1,1,1,3,1,1,2,3,1,3,1,2,2.0,2,0.0,7,1,2,1,2,3,2,1,2.0,2,3,3,3,1,1,1,2,1,1,1,4,100.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,2,1.0,2,1.0,2,1.0,2,2.0,0,2,2.0,3.0,1.0,34.0,2.0,1.0,1,0,1,44.0,2800,2600,0,852301,자동화 인력 감축 예상 생산기기,세무
16496,4,1,4,1,1,4,4,4,2,1,2,3,3,4,4,1,3,4,3,2,3,2,1,1,1,2,2,2,2,4,2,2,3,5,5,2,3,2,1,2,3,3,1,2,2,4,1,1,4,1,1,1,1,1,1,1,1,3,4,2,3,3,3,3,1,2,2.0,1,5.0,6,2,3,2,2,4,2,2,3.0,3,3,3,3,2,1,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,1.0,51.0,2.0,1.0,1,0,1,48.0,3700,3000,0,822101,판금 지식 습득 이해 기피 직종 금속제품 공구 자영업,이
16497,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,1,5,4,3,2,4,1,2,3,1,1,2,1,2,4,2,3,4,4,4,4,4,1,2,1,4,4,2,3,3,1,2,1,4,1,1,1,1,1,1,1,1,4,4,4,4,3,4,19,1,2,1.0,2,0.0,5,4,3,3,2,4,4,3,3.0,4,3,3,3,1,1,4,1,2,1,2,3,90.0,1,0,0.0,4,0,0,0.0,0,2,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,1.0,3.0,1.0,38.0,3.0,1.0,1,0,1,40.0,2700,2200,0,512301,장례지도사 수명 장갑 소독약 없음 없음 없음,장례지도학
16498,5,4,2,3,2,3,3,3,4,4,3,3,1,5,1,1,4,4,5,4,5,5,1,3,1,4,4,5,3,3,2,3,2,5,5,5,4,4,2,2,4,4,4,3,2,5,1,1,3,1,1,1,1,1,1,1,1,2,2,3,3,3,3,9,1,1,1.0,1,1.0,1,2,4,3,3,4,4,3,4.0,5,5,5,5,1,1,2,1,1,1,1,4,100.0,0,0,3.0,0,0,0,4.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,3.0,3.0,2.0,48.0,2.0,1.0,1,0,1,58.0,4000,3600,0,531401,양식조리사 위생교육 안전교육 머리수건 위생복 계량컵 없음,일반고
16499,5,3,5,3,5,5,4,4,4,4,4,4,4,5,5,5,5,4,5,1,5,1,3,2,2,4,5,4,2,2,2,3,3,5,5,4,5,5,3,2,4,4,3,4,4,4,1,1,5,1,3,2,3,1,1,1,1,4,4,4,3,4,2,15,2,2,1.0,1,1.0,3,3,3,2,2,2,1,3,3.0,1,3,4,3,1,2,1,2,1,1,2,4,100.0,1,0,0.0,1,0,0,0.0,0,0,0,0,0,5,1,2,2.0,0,1.0,3,2.0,0,2.0,0,2,2.0,4.0,1.0,50.0,3.0,1.0,1,0,1,52.0,6500,2500,0,240201,설비 기계 전기 화재진압 인명구조 기계화 자동화 사무관리 없음 없음 없음,법
16500,4,3,5,4,3,4,4,3,4,4,4,4,3,5,4,1,3,1,2,1,2,1,1,1,1,1,1,1,5,2,1,1,1,4,2,4,4,3,4,1,3,1,4,2,1,3,1,1,3,1,2,2,1,1,1,1,1,4,3,1,2,4,3,6,1,2,2.0,2,0.0,6,5,4,3,3,4,4,3,4.0,0,0,4,4,3,2,4,1,3,3,3,3,0.0,0,2,0.0,0,0,3,0.0,0,0,0,0,4,0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,3.0,2.0,57.0,4.0,1.0,1,0,1,50.0,7000,5500,0,16101,건설 경기 하락 한글 엑셀 건설업 없음 없음,건축
16501,5,2,3,1,5,5,4,1,1,5,4,1,1,5,5,1,4,4,3,1,3,3,1,1,1,3,3,1,2,3,2,3,2,2,3,4,3,2,1,2,3,3,2,2,3,1,1,1,1,3,3,2,2,2,1,1,1,3,3,3,3,3,3,8,2,6,1.0,1,2.0,3,2,4,4,4,3,4,4,3.0,3,3,5,4,1,1,1,2,1,1,1,4,80.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,52.0,4.0,1.0,1,0,1,40.0,6000,4500,0,812301,전기철도 전자기사 철도안전교육 기술 발전 인력 감축 ERP 없음 없음 없음,사회복지학
16502,4,3,4,3,3,5,4,4,2,2,4,3,3,4,4,2,4,3,2,2,1,2,1,1,1,2,2,1,2,4,2,2,2,4,1,4,4,2,3,1,4,1,3,1,3,4,2,1,4,1,1,1,1,1,1,1,3,5,5,5,3,4,2,18,4,1,2.0,2,0.0,4,2,3,3,2,4,5,2,4.0,0,0,4,4,1,2,1,1,1,1,3,4,0.0,0,2,0.0,0,0,0,4.0,0,0,0,0,4,0,2,0,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,2.0,1.0,50.0,2.0,2.0,0,6,0,50.0,0,0,3800,416105,카메라 촬영기사 없음 없음,공고
16503,5,4,4,2,2,5,3,3,4,3,3,3,2,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,4,1,4,3,3,3,1,5,3,3,3,2,5,1,2,4,1,1,1,1,1,1,1,1,2,3,5,1,3,1,10,1,5,2.0,1,3.0,5,2,4,3,1,2,4,3,4.0,4,4,4,4,3,1,1,2,3,1,3,3,100.0,0,0,3.0,1,0,0,0.0,0,0,2,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,4.0,1.0,33.0,3.0,1.0,3,0,2,50.0,3000,2000,0,415503,영상 직무 교육 업무 기계화 진행 사람 CG NUKE CG 없음 없음,산업 디자인
16504,5,2,5,4,5,5,4,2,2,3,2,3,2,5,4,4,3,3,2,2,4,2,2,2,2,2,3,2,3,2,3,2,2,2,4,2,2,1,2,2,4,4,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,4,2,1,2,3,5,8,2,6,1.0,2,0.0,7,3,4,4,4,5,5,3,4.0,2,4,5,4,1,1,2,2,1,1,1,4,80.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,5.0,1.0,35.0,4.0,1.0,1,0,1,37.0,4500,3000,0,705201,철도토목기사 직업 특성 변화 지하철선로유지보수 트랙게이지 없음 없음 없음,토목공학
16505,5,2,5,5,4,5,4,4,4,2,3,4,4,5,5,1,3,4,4,2,2,4,2,2,1,2,2,3,2,2,2,2,2,2,2,3,3,2,2,4,3,3,3,2,1,3,1,1,3,1,1,1,1,1,1,1,1,4,3,2,3,2,3,16,5,5,1.0,2,0.0,6,4,2,3,3,4,5,4,3.0,2,3,3,3,1,1,1,2,1,1,2,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,1.0,34.0,3.0,1.0,1,0,1,54.0,4000,3000,0,814001,공조냉동기계기능사 가스기능사 열관리기능사 자동화 시스템 학생 감소 자동제어 프로그램 엑셀 캐드 한글 없음 동일업계 없음,기계공학
16506,4,3,4,3,2,2,3,3,3,4,2,2,2,5,4,4,3,2,2,1,1,3,3,1,1,1,3,2,3,3,2,3,2,3,4,4,4,3,2,2,3,2,2,1,4,4,1,1,3,1,1,1,1,1,1,1,1,4,2,1,2,3,3,8,1,4,1.0,2,0.0,5,2,3,3,2,2,4,2,2.0,3,3,3,3,1,1,1,2,1,1,2,3,100.0,1,0,0.0,1,0,0,0.0,0,1,0,0,0,0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,1,4.0,3.0,1.0,35.0,2.0,1.0,1,0,1,48.0,3800,3000,0,621203,해기사면허증 관광 여객선 증가 망치 전자업체 생산관리부 근무 없다 없다,자기과
16507,5,1,3,1,1,2,2,2,1,2,2,3,3,4,4,1,3,4,4,4,4,4,4,4,4,3,3,4,2,3,3,4,4,2,4,3,2,2,1,2,2,1,1,2,2,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,6,6,1,2.0,2,0.0,5,2,2,1,1,1,2,2,2.0,2,2,2,2,1,2,1,1,1,1,2,2,70.0,0,0,3.0,0,0,0,4.0,0,1,0,0,0,0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,1.0,2.0,1.0,65.0,2.0,2.0,0,6,0,50.0,0,0,1500,706001,공구 장사,0
