idx,cq1,cq2,cq3,cq4,cq5,cq6,cq7,cq8,cq9,cq10,cq11,cq12,cq13,cq14,cq15,cq16,cq17,cq18,cq19,cq20,cq21,cq22,cq23,cq24,cq25,cq26,cq27,cq28,cq29,cq30,cq31,cq32,cq33,cq34,cq35,cq36,cq37,cq38,cq39,cq40,cq41,cq42,cq43,cq44,cq45,cq46,cq47,cq48,cq49,cq50_1,cq50_2,cq50_3,cq50_4,cq50_5,cq50_6,cq50_7,cq50_8,iq1,iq2,iq3,iq4,iq5,iq6,bq1,bq2,bq3,bq4,bq5,bq5_1,bq6,bq7,bq8_1,bq8_2,bq8_3,bq9,bq10,bq11,bq12_1,bq12_2,bq12_3,bq12_4,bq12_5,bq13,bq14,bq15,bq16,bq17,bq18,bq19,bq20,bq21,bq25,bq25_1,bq26_1,bq26_1a,bq26_2,bq26_2a,bq26_3,bq26_3a,bq26_4,bq26_4a,bq27,bq28,bq34,bq35,bq36,bq37,bq38,bq38_1,bq38_2,bq39,bq40,bq41_1,bq41_2,bq41_3,knowcode,text_response,sim_job,bef_job,able_job,major,description,bq22,bq23,bq24,bq6_mark,bq12_2_mark,bq12_3_mark,bq12_4_mark
17377,5,4,5,5,4,5,5,5,5,5,5,2,1,5,4,5,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,2,4,2,1,4,5,4,5,3,1,5,1,2,2,1,1,1,1,3,3,1,1,5,5,4,4,4,3,3,1,3,1.0,1,1.0,6,6,5,5,5,5,5,4,1.0,3,3,3,3,2,2,1,2,1,1,2,4,80.0,1,1,1.0,2,1.0,2,1.0,2,1.0,2,2,5.0,3.0,1.0,56.0,6.0,1.0,1,0,1,48.0,5500,3000,0,151201,기계안전기사 일반기계기사 건설기계기사 System Intergration AI MES ICT 선도 신규 사업 개선 기술 대해 연구개발 사업 추진 국내 국제 업무 활동 취약 계층 일자 리창 사회 보건 사업 노인 치매 예방 관리 연구 센터 설립 기획 추진 가능 설계도구 CAD KAIST 인공지능 기술_DGIST 빅데이터,신규 사업,계명대학교 산학협력단 지능형자동차부품연구센터 선임 연구원,노인복지(치매예방) 및  직업훈련연구센터_보조로봇기술개발에 의한 취약계층 일자리 창출_치매예방 치료재활을 위한 재활로봇기술개발__현재 준비중,기계공학과,로봇공학기술자 로봇공학기술자,1.0,1.0,1,0,0,0,0
17378,3,3,4,5,5,4,4,3,2,3,3,2,2,4,2,4,5,3,2,2,2,3,3,2,1,3,3,2,4,2,2,3,4,3,3,3,3,2,3,2,2,2,3,2,2,3,1,1,2,1,1,1,1,1,1,1,1,3,2,1,2,3,3,4,1,4,2.0,2,0.0,2,5,4,4,4,4,3,4,4.0,3,4,4,4,1,1,1,2,1,1,1,2,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,2.0,1.0,43.0,4.0,1.0,1,0,1,40.0,4900,3000,0,851101,인구 감소 컴퓨터 운전일지 화학 가스,0,0,0,기계,석유·천연가스 제조 제어장치 조작원 석유·천연가스 제조 제어장치 조작원,1.0,1.0,1,0,0,0,0
17379,3,5,5,4,4,5,5,5,5,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,1,3,3,3,3,3,3,2,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,18,4,2,2.0,1,4.0,4,2,3,3,3,3,3,3,3.0,0,0,3,3,1,2,1,2,1,1,2,1,0.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,1.0,3.0,2.0,27.0,2.0,1.0,4,0,2,38.0,1500,1200,0,416201,연기 안무 보컬 자리 대본 아래한글 녹음기 없음,0,없음,교육자(예술학교 연기과 교수),문과,영화배우 및 탤런트 영화배우 및 탤런트,3.0,4.0,4,0,0,0,0
17380,5,3,2,2,2,3,5,3,3,2,3,2,3,5,3,3,5,3,3,3,1,2,1,1,1,1,1,1,1,3,3,5,5,2,1,3,3,3,2,3,5,4,3,5,3,5,1,1,4,1,1,1,1,1,1,1,1,4,4,4,5,5,5,18,1,5,2.0,1,6.0,3,5,5,5,5,2,5,3,3.0,3,4,4,5,3,2,4,1,1,1,1,5,90.0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,3.0,1.0,24.0,4.0,1.0,3,0,2,30.0,7000,2400,0,420201,농구선수가 되기위한 운동과 체력 강화훈련 농구 선수 직업 변화 농구공 스킬트레이너,0,무응답,지도자,생활체육학,직업 운동선수 직업 운동선수,3.0,5.0,2,1,0,0,0
17381,5,5,5,1,1,5,4,4,3,1,1,1,2,5,5,5,4,1,2,1,1,1,1,1,1,1,1,1,3,3,2,5,1,2,1,1,1,1,5,4,5,5,1,5,3,1,3,2,1,1,1,1,1,1,1,1,1,5,5,3,3,2,2,7,4,4,2.0,2,0.0,4,2,3,2,2,5,4,4,3.0,3,3,3,3,1,2,1,1,3,3,3,2,0.0,3,0,2.0,0,2.0,0,2.0,0,2.0,0,2,3.0,3.0,2.0,45.0,2.0,2.0,0,6,0,50.0,0,0,3000,615601,방문 판매 인력 관리대장,0,0,0,실업계,방문 판매원 방문 판매원,2.0,3.0,4,0,0,0,0
17382,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,2,2,3,3,4,4,4,2,3,4,4,4,3,3,4,4,3,3,3,1,1,5,1,1,1,2,2,1,1,1,4,4,4,4,4,4,18,1,5,1.0,1,4.0,5,4,4,4,3,4,4,4,3.0,4,4,4,4,3,1,4,1,2,3,3,2,10.0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,1,4.0,3.0,2.0,35.0,4.0,2.0,0,6,0,50.0,0,0,4000,521304,여행안내사 국내 현장 상황 완전파악 이동경로 숙지 대체휴일제 호재 발생 UB플러스 고객관리 프로그램 없음,0,없음,없음,호텔경영학,여행 안내원,2.0,5.0,1,0,0,0,0
17383,3,3,5,5,5,5,3,3,4,4,4,5,3,5,3,3,3,4,3,1,3,1,2,1,1,1,2,2,5,1,1,5,1,2,3,4,3,2,3,2,5,3,4,2,3,3,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,18,1,2,2.0,1,3.0,3,4,3,3,3,3,4,3,3.0,3,3,3,3,3,1,4,1,3,2,3,4,80.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,3.0,2.0,27.0,3.0,1.0,1,0,1,45.0,5500,2400,0,24404,실내 건축기능 건설업 관련 자격증 현재 일자리 때문 사내 행사 프로그램 트러스 없음,0,없음,파티 플래너,부동산 경영학,행사기획자,1.0,1.0,5,0,0,0,0
17384,5,4,4,4,3,3,3,2,2,1,2,3,3,5,4,1,3,4,1,3,2,1,1,1,1,1,1,3,5,2,1,1,2,2,1,3,3,4,1,1,3,2,2,2,3,4,1,1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,3,1,2,1.0,2,0.0,3,2,3,3,3,4,3,3,3.0,3,3,3,3,1,1,1,2,1,1,1,3,90.0,1,2,1.0,1,1.0,1,1.0,1,1.0,2,1,3.0,3.0,2.0,30.0,4.0,1.0,1,0,1,45.0,2400,2200,0,884201,귀금속가공기능사 지금 수요 유지 연마제 광택제 세공기계 절단기 없다,0,없다,없다,금속공학,귀금속·보석 세공원 귀금속·보석 세공원,1.0,1.0,1,0,0,0,0
17385,4,3,3,1,1,4,4,3,3,2,3,1,1,3,4,3,3,3,1,1,1,1,1,1,1,3,1,3,2,4,2,3,4,4,3,3,4,3,3,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,5,4,4,6,1,2,1.0,2,0.0,3,2,4,3,4,4,4,3,3.0,3,2,3,3,1,1,1,1,1,1,1,3,90.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,1,4.0,4.0,1.0,36.0,4.0,1.0,1,0,1,40.0,3600,2700,0,811201,승강기기능사 기업 고객 편의 엘리베이터 설치 마끼다 드라이버 망치 전동드릴 다이스 없음,0,서비스업,없음,기계학,엘리베이터에스컬레이터설치및 정비원 엘리베이터에스컬레이터설치및 정비원,1.0,1.0,1,1,0,0,0
17386,3,2,3,5,2,5,4,4,4,3,4,3,2,5,3,1,4,1,1,1,1,1,1,1,1,1,1,1,5,2,1,5,2,5,1,2,4,2,4,2,4,4,4,3,2,3,1,1,3,3,3,3,1,1,1,1,1,3,5,3,3,3,3,13,1,5,1.0,1,6.0,6,7,5,5,5,4,5,4,4.0,4,5,5,4,2,1,3,1,3,1,2,5,100.0,1,2,1.0,2,1.0,2,1.0,1,1.0,1,1,4.0,4.0,1.0,39.0,4.0,1.0,1,0,1,40.0,7500,3500,0,22103,ADSP 사회조사분석사 머신러닝 텍스트마이닝 통계분석 기업 데이터 분석 비즈니스 효율 성장 동력 확보 니즈 점차 증대 예정 이기 때문 Python SAS SQL Hadoop 단순 반복 업무는 근미래에 대부분 데이터 기반 모델링 인공지능으로 대체 예정_대부분의 직업이 데이터에 기반해 대체 것이기 때문에 직업은 매우 다양,데이터 티스,0,"화이트해커, 인공지능개발자, 이커머스 데이터기반큐레이터",통계학,경영·진단 전문가,1.0,1.0,2,0,0,0,0
17387,4,1,1,1,1,4,2,1,3,3,2,4,3,2,5,4,4,3,4,1,3,1,4,1,1,4,4,3,1,4,2,2,3,4,4,3,2,3,3,3,4,2,3,3,4,3,3,1,3,1,1,1,1,1,1,1,1,5,2,3,2,4,3,6,1,2,1.0,1,3.0,3,2,3,2,3,2,3,3,3.0,4,3,3,3,1,1,1,1,1,1,2,5,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,4.0,4.0,1.0,49.0,2.0,1.0,1,0,1,48.0,3000,3000,0,701701,건축산업기사 조적 사람 미장도구,0,토목기사,시설물유지,토목,조적원 조적원,1.0,1.0,1,0,0,0,0
17388,4,1,4,4,4,5,5,4,4,2,4,3,3,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,4,2,2,4,1,2,1,4,4,4,4,4,3,3,4,2,4,3,1,1,2,1,1,1,1,1,1,1,1,3,4,4,4,3,3,13,1,2,1.0,2,0.0,6,5,3,3,4,4,4,4,4.0,4,4,4,4,1,1,4,1,1,1,2,3,90.0,1,1,1.0,2,1.0,2,1.0,2,2.0,0,2,4.0,3.0,1.0,39.0,4.0,1.0,1,0,1,40.0,7000,3000,0,221401,변리사 자격증 연봉 서류 컴퓨터,0,0,0,법학,변리사 변리사,1.0,1.0,1,0,0,0,0
17389,4,1,1,1,1,2,4,2,3,2,1,2,2,5,1,1,3,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,3,2,2,1,1,3,3,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,3,3,2,3,1,2,6,1,2,1.0,2,0.0,3,2,2,1,1,1,2,2,2.0,2,2,3,2,1,1,1,2,1,1,1,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,1.0,2.0,2.0,40.0,3.0,1.0,1,0,1,50.0,3400,2000,0,159104,캐드 사발 주물 감소 Auto CAD 없음,0,캐드원,없음,정보처리학,제도사(캐드원),1.0,1.0,1,0,0,0,0
17390,4,1,5,4,3,5,3,4,4,3,5,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,5,1,5,3,3,4,4,3,4,4,2,1,3,1,1,3,1,2,1,1,1,1,1,1,2,3,1,2,3,4,6,1,2,1.0,2,0.0,3,5,4,4,3,4,3,4,3.0,4,4,4,4,2,1,1,2,2,2,2,3,100.0,1,1,1.0,2,1.0,2,1.0,2,3.0,0,2,2.0,4.0,1.0,50.0,4.0,1.0,1,0,1,56.0,6500,3400,0,140204,건축전기 설비 기술사 건축 경기 침체 컴퓨터 캐드,기사,0,0,전기공학,건축설비 기술자 건축설비 기술자,1.0,1.0,1,1,0,0,0
17391,5,4,4,1,1,4,4,4,4,1,3,3,1,5,1,1,3,1,2,2,2,4,2,1,1,2,3,4,4,1,1,3,3,4,1,4,4,5,4,1,5,4,5,4,4,4,1,2,4,1,1,1,1,1,1,1,1,4,4,5,1,2,1,3,1,2,2.0,1,3.0,2,1,2,2,2,4,3,2,3.0,3,3,3,3,3,2,4,1,3,3,3,4,0.0,1,2,1.0,3,1.0,3,2.0,0,2.0,0,2,2.0,4.0,2.0,65.0,1.0,2.0,0,5,0,56.0,0,0,2500,863101,손님별 응대 유의사항 한복 점점 줄자 재봉틀 연필 쵸크 가위,0,0,0,0,한복 제조원 한복 제조원,2.0,5.0,5,0,0,0,0
17392,5,4,5,5,5,5,4,4,5,4,4,3,3,5,4,3,3,2,1,1,1,2,1,2,1,3,1,2,4,2,2,3,2,2,2,2,4,3,3,2,3,2,4,3,2,3,1,2,4,2,1,1,3,1,1,1,2,4,5,4,4,5,3,13,2,6,1.0,1,5.0,6,7,5,4,4,5,5,5,3.0,4,4,4,4,3,1,1,1,3,1,2,2,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,4.0,1.0,37.0,6.0,1.0,1,0,1,52.0,7300,6800,0,153202,박사학위 영어표현 작문능력 발표능력 탐구능력 논리력 인간관계 반도체 연구원 수요 그다지 증가 과학자 컴퓨터 각종 과학적 특수목적 장비 없음,0,대학원생,기계공학 교수,전기공학,반도체공학 기술자 및 연구원 반도체공학 기술자 및 연구원,1.0,1.0,2,0,0,0,0
17393,3,2,4,5,3,2,4,5,5,1,5,3,2,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,5,1,4,4,2,2,1,1,5,5,2,1,5,1,1,2,1,2,1,1,1,1,1,1,4,4,1,5,5,5,13,1,3,1.0,1,1.0,5,5,3,1,1,1,1,1,1.0,5,2,3,2,1,1,1,2,1,1,1,2,100.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,37.0,4.0,1.0,1,0,1,55.0,4729,2850,0,140602,정보처리기사 측량및지형공간정보기사 문서작성 GIS Tool 교육 고객요구사항 분석 산업 위축 자동화 사내 ERP,0,0,0,공간정보공학,지리정보시스템전문가 지리정보시스템전문가,1.0,1.0,1,0,0,0,0
17394,5,2,5,5,4,5,3,3,4,3,3,2,2,5,2,3,2,2,1,1,2,1,2,1,1,3,2,2,4,2,2,5,2,2,3,3,4,4,3,3,4,4,3,4,2,3,1,1,2,1,2,2,1,1,1,1,1,4,4,3,2,3,4,13,2,5,2.0,1,1.0,4,6,3,3,3,3,3,3,3.0,3,3,3,3,3,1,1,2,1,1,2,4,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,2,2.0,4.0,1.0,48.0,6.0,1.0,1,0,1,41.0,7000,3500,0,121105,통계 컴퓨터 어학 전공자 감소 질량분석기 연구장비 전문가,0,없음,교수,지질과학과,지질학연구원 지질학연구원,1.0,1.0,2,0,0,0,0
17395,4,3,4,4,4,5,4,5,4,3,3,2,3,4,4,4,3,4,3,2,2,2,2,1,2,1,4,3,2,3,3,3,2,3,4,2,2,2,1,1,2,3,1,4,1,3,1,1,2,3,1,1,1,1,1,1,1,4,3,2,4,4,3,7,1,1,1.0,2,0.0,3,2,4,4,4,4,3,3,3.0,4,4,4,4,1,1,1,2,1,1,2,4,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,2.0,27.0,4.0,1.0,1,0,1,40.0,2640,2500,0,612101,농업기계 산업기사 국내 농업 감소 농기계 필기도구 안전모 안전화 컴퓨터,0,0,0,전기공학,기술 영업원 기술 영업원,1.0,1.0,1,1,0,0,0
17396,4,2,4,4,3,3,3,2,3,2,3,2,2,5,1,1,3,2,2,1,1,2,1,1,1,1,1,2,4,2,2,3,2,3,3,2,3,2,2,3,4,4,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,3,4,1,1,1,3,13,1,6,2.0,2,0.0,3,5,4,4,4,5,4,3,4.0,4,3,4,4,1,1,1,2,1,1,1,4,85.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,2.0,1.0,31.0,4.0,1.0,1,0,1,40.0,3300,2400,0,121101,변화 컴퓨터,0,0,0,물리학,물리학연구원 물리학연구원,1.0,1.0,1,1,0,0,0
17397,4,2,5,4,4,5,4,4,4,3,3,3,2,5,5,5,3,1,5,1,5,4,2,1,1,1,2,3,2,2,2,3,3,2,5,3,3,3,3,1,3,3,3,2,3,3,1,1,2,1,2,2,2,1,1,1,1,3,3,2,3,3,3,3,1,3,1.0,1,2.0,5,2,3,3,3,4,4,4,3.0,3,3,3,3,2,1,1,1,1,1,1,3,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,3.0,1.0,48.0,3.0,1.0,1,0,1,56.0,4500,3000,0,823301,지게차운전기능사 기능숙련교육 근로자 나이 상향 노동 부족 없음 없음,0,홈패션 영업,없음,사회복지,"주조원(주조기조작원) 주조원(목형원, 원형원, 주형원)",1.0,1.0,2,0,0,0,0
17398,5,1,5,4,4,2,3,1,1,2,2,3,2,4,4,4,3,4,4,4,3,4,3,3,2,3,2,3,3,3,2,3,2,2,3,4,3,3,2,3,2,2,2,2,3,5,1,1,4,1,1,1,1,1,1,1,1,4,2,2,2,2,2,17,1,3,1.0,2,0.0,4,5,4,3,3,4,4,4,4.0,3,4,4,4,1,1,1,2,1,1,2,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,4.0,1.0,53.0,4.0,1.0,1,0,1,52.0,4500,2400,0,814001,보일러기능사 직종 드라이버,기사,자영업,0,기계,냉·난방 설비 조작원 냉·난방 설비 조작원,1.0,1.0,1,0,0,0,0
17399,5,1,5,4,3,5,1,2,3,2,1,3,3,5,2,4,3,3,1,1,1,1,1,1,1,1,1,1,2,4,1,5,2,4,1,2,2,1,5,2,2,2,5,2,1,2,1,2,1,2,1,1,2,1,1,1,1,3,4,5,3,3,3,18,5,1,1.0,1,6.0,5,5,5,5,5,5,5,5,4.0,0,0,4,5,3,2,4,1,3,3,1,2,0.0,1,2,2.0,0,2.0,0,2.0,0,2.0,0,2,2.0,4.0,2.0,54.0,4.0,2.0,0,6,0,25.0,0,0,5000,214401,2급 중등교사 자격증 작품활동 인구 감소 실기도구 이젤 화구,선생님,교사,0,미술교육학,예능강사 예능강사,2.0,5.0,5,0,0,0,0
17400,4,3,3,2,3,4,5,4,4,4,4,2,2,4,4,1,4,3,3,3,3,3,3,1,1,3,3,3,2,3,2,4,3,5,4,5,3,4,4,2,5,4,4,2,3,2,1,1,2,1,1,1,2,2,2,1,1,5,3,2,4,3,4,19,1,2,1.0,2,0.0,3,4,4,2,2,3,3,2,4.0,3,4,4,4,1,1,1,2,1,1,2,4,90.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,3.0,1.0,40.0,3.0,1.0,1,0,1,40.0,5600,4000,0,705902,잠수기능사 잠수산업기사 기존 노후 선박 잠수복 수심계 산소통 용접장비 공기압축기 공기호스 수중마스크 없음,중사,없음,공학기술자,전기공학,"잠수 기능원(잠수부, 구난 잠수요원) 잠수 기능원(잠수부, 구난 잠수요원)",1.0,1.0,1,1,0,0,0
17401,5,2,5,4,4,5,4,5,3,3,5,2,3,5,3,1,3,2,2,1,1,1,1,2,1,1,1,1,4,2,1,1,2,3,1,3,4,4,5,3,4,2,5,3,2,2,1,1,3,3,2,2,1,1,1,3,1,4,3,1,5,3,4,7,1,1,1.0,1,6.0,6,5,5,5,5,5,5,5,5.0,5,5,5,5,2,1,2,1,2,1,3,2,80.0,1,1,1.0,1,1.0,1,2.0,0,2.0,0,2,5.0,2.0,1.0,35.0,4.0,1.0,1,0,1,50.0,5000,2800,0,306902,청능사 자격증 청각언어기관 해부및 생리 청력검사 보청기원리 보청기 조절 고령화 고령 사회 인구 변화 보청기 페팅프로그램,능사 원장 선생님,학생,0,청각학과,청능사 청능사,2.0,5.0,5,0,0,0,0
17402,5,1,2,1,1,3,3,1,3,3,4,2,2,5,1,2,3,2,1,1,1,2,2,1,1,3,2,4,3,3,1,1,1,4,5,3,3,2,1,2,3,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,4,4,1,1,1,2,3,1,3,2.0,2,0.0,3,3,3,3,3,3,3,3,4.0,4,4,4,4,1,1,1,2,1,1,2,4,100.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,2.0,4.0,1.0,44.0,3.0,1.0,1,0,1,45.0,4300,2000,0,151301,자동차 시스템 기계,0,0,0,행정학,기계시험원 기계시험원,1.0,1.0,1,1,0,0,0
17403,5,2,5,5,4,2,3,3,2,2,2,2,2,4,2,2,4,2,2,1,1,1,1,2,2,2,2,2,4,2,2,1,1,2,3,2,2,2,3,2,3,2,3,2,2,3,1,1,4,1,1,1,1,1,1,1,1,4,3,2,2,2,2,4,2,4,2.0,2,0.0,2,5,3,4,3,3,4,3,4.0,3,4,4,4,1,1,1,2,1,1,1,2,70.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,3.0,1.0,39.0,4.0,1.0,1,0,1,40.0,4100,3000,0,833001,발전 장치 기술 개발 발전설비기기,0,0,0,전기,발전·배전 장치 조작원 발전장치조작원,1.0,1.0,1,0,0,0,0
17404,4,2,3,2,2,2,2,2,3,3,3,3,2,2,4,5,2,4,4,3,4,4,4,2,2,2,3,2,3,3,2,3,3,2,4,4,4,4,3,2,3,3,2,3,4,4,2,1,2,1,1,1,1,1,1,1,1,2,2,3,4,4,5,6,1,2,1.0,1,3.0,3,2,3,2,2,3,3,3,3.0,3,4,4,3,1,2,1,2,1,1,2,2,100.0,1,1,1.0,2,1.0,1,1.0,1,1.0,1,2,3.0,2.0,1.0,45.0,2.0,1.0,1,0,1,40.0,3600,1500,0,704001,굴삭기 굴삭기 건설 현장 항상 굴삭기,굴삭기 기사,굴삭기 기사 보조,0,기계,건설 및 채굴기계운전원 건설 및 채굴기계운전원,1.0,1.0,1,0,0,0,0
17405,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5,2,4,5,5,4,5,1,5,1,1,5,1,5,2,2,4,5,3,5,3,4,5,5,3,1,4,3,2,2,1,4,1,1,5,1,1,1,2,1,1,1,1,1,1,4,4,4,4,8,1,4,2.0,1,2.0,4,2,3,2,2,4,2,2,4.0,3,4,3,3,1,1,1,2,1,1,1,4,50.0,1,2,1.0,2,1.0,2,1.0,2,2.0,0,1,3.0,4.0,2.0,24.0,4.0,1.0,1,0,1,90.0,3600,3600,0,522201,안전훈련 여행 대한 욕구 서비스 자동화 때문 포스기,승무원,0,"항공 승무원, 호텔 프론트",항공관광학,선박객실승무원 선박객실승무원,1.0,1.0,5,0,0,0,0
17406,5,2,4,4,4,4,4,5,4,3,3,3,2,5,3,1,3,4,3,1,2,1,1,1,1,1,1,1,4,2,2,2,2,3,1,5,4,2,3,3,4,4,3,2,2,5,1,1,1,2,2,1,1,1,1,1,1,4,3,2,2,1,4,15,2,3,2.0,1,5.0,6,6,4,4,3,5,4,3,4.0,4,4,4,4,2,1,1,2,1,1,1,1,100.0,1,1,2.0,0,2.0,0,2.0,0,3.0,0,2,3.0,2.0,1.0,37.0,5.0,1.0,3,0,2,30.0,2600,2000,0,23403,문화재 진위여부 판단하는 감정능력 신규 기관 생기지 인력 필요 산업내시경 전자현미경 카메라 화상시스템 없음,문화재 감정 위원,박물관연구원,학예연구사,미술사학,문화재감정평가사,1.0,1.0,2,0,0,0,0
17407,5,4,5,5,5,5,4,5,4,2,4,2,1,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,4,4,4,4,1,4,1,5,4,1,3,1,1,2,1,1,1,1,1,1,1,1,2,3,2,4,3,3,13,4,1,1.0,1,2.0,2,5,4,3,3,5,5,4,3.0,3,4,4,3,3,2,4,1,3,1,3,5,80.0,1,1,1.0,2,1.0,2,1.0,2,1.0,1,2,3.0,4.0,1.0,45.0,4.0,2.0,0,5,0,48.0,0,0,5000,22201,공인노무사 법령숙지 변화 노무사 아이패이 아이언스,0,0,0,법학,노무사 노무사,2.0,5.0,1,0,0,0,0
17408,4,1,1,1,1,2,1,3,1,5,5,1,1,5,1,5,4,5,1,1,1,4,5,1,1,1,1,1,5,1,1,1,1,4,1,5,5,4,3,4,4,2,4,1,1,5,1,1,4,1,1,1,1,1,1,1,1,5,1,1,5,4,1,8,2,6,1.0,1,6.0,5,4,4,4,4,5,4,4,4.0,4,3,4,4,1,1,1,2,1,1,1,4,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,5.0,3.0,1.0,49.0,4.0,1.0,1,0,1,40.0,6700,3500,0,621301,디젤 전기 2종 고속면허증 견습승무 철도 증설 없음 없음,기관사,없음,없음,전자공학,철도·전동차 기관사 철도·전동차 기관사,1.0,1.0,1,0,0,0,0
17409,4,1,1,1,1,2,3,3,2,2,2,2,2,5,3,1,4,3,3,1,3,1,1,2,1,2,2,2,1,4,3,3,3,4,5,2,1,1,1,1,4,4,1,2,2,3,1,1,4,1,1,1,1,1,1,1,1,4,3,4,3,3,3,6,1,2,1.0,1,6.0,6,2,3,2,2,3,2,2,3.0,3,3,3,3,1,1,2,2,1,1,2,4,70.0,1,1,2.0,0,2.0,0,1.0,2,2.0,0,2,2.0,4.0,1.0,62.0,2.0,1.0,3,0,2,52.0,3600,3000,0,702501,도배기능사 도배숙련기술 체제 빗자루 가위 없음,0,없음,동종업종 건설업 자영업,이과,도배공 도배공,1.0,1.0,4,0,0,0,0
17410,5,3,4,4,3,4,4,5,4,4,5,3,3,5,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,2,4,4,4,2,1,4,5,4,3,4,4,3,4,4,3,5,1,1,3,2,1,1,1,1,1,1,1,4,3,4,3,4,3,18,2,2,1.0,1,3.0,4,2,2,2,2,3,3,4,3.0,1,1,3,3,1,1,1,2,1,1,2,3,80.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,2,4.0,3.0,1.0,35.0,3.0,1.0,3,0,1,40.0,2550,1900,0,420401,생활스포츠지도사 안전수칙 익히고 기본자세 익히기 생활 체육 참여자 음향기기 없음,0,없음,없음,예체능 교육학,스포츠강사 스포츠강사,1.0,1.0,2,0,0,0,0
17411,4,3,4,4,4,5,4,4,4,2,4,3,3,4,2,1,3,1,2,2,1,1,1,1,2,1,1,1,2,4,2,1,1,2,1,4,4,3,2,3,4,1,2,3,1,3,2,1,3,1,2,2,2,1,2,1,2,2,3,3,2,4,3,18,1,2,1.0,2,0.0,3,4,4,3,3,3,4,2,2.0,3,3,3,3,2,1,3,2,2,1,2,4,85.0,1,2,1.0,2,1.0,2,1.0,2,1.0,1,1,2.0,4.0,2.0,38.0,3.0,1.0,1,0,1,40.0,2700,2000,0,24404,컨벤션기획사1 2급 이벤트 수요 감소 마이크 인이어,0,회사원,파티플래너,"호텔,관광경영학",행사기획자,1.0,1.0,1,0,0,0,0
17412,5,4,4,5,5,5,4,4,4,4,4,2,2,4,4,2,3,4,4,1,1,2,1,1,1,1,1,1,4,2,1,5,1,2,3,4,4,4,3,4,4,1,3,1,1,2,1,1,1,3,3,3,3,1,1,1,1,3,5,1,2,4,5,13,2,5,2.0,1,6.0,3,7,5,5,5,5,5,5,4.0,4,4,4,4,3,1,4,1,3,1,3,2,80.0,1,2,1.0,1,1.0,1,1.0,1,1.0,1,2,3.0,3.0,1.0,34.0,6.0,1.0,2,0,1,40.0,5700,5200,0,155101,연구 박사 시뮬레이션 탐구 직종 인력 수급 지속 컴퓨터 제어프로그램 시뮬레이션 프로그램 TRNSYS 신재생 에너지 설명하는 직종_신재생에너지 설치 분석 업종,박사,0,회사 사장 (창업),기계공학,태양열연구및개발자,1.0,1.0,2,1,0,0,0
